Date,Region,AvgPrice,4046,4225,4770,SBags,LBags,XLBags,TotalBags,TotalVol,Type.Conventional,Type.Organic,Longitude,Latitude
18/03/2018,Denver,1.02,163394.48,260747.73,15483.84,129403.31,441922.13,2.22,571327.66,1010953.71,1,0,-104.991531,39.742043
18/03/2018,West,1.73,33437.98,47165.54,110.4,73163.12,56020.24,170.19,129353.55,210067.47,0,1,,
18/03/2018,Seattle,1.83,1490.12,15816.48,32.34,2763.22,25662.29,128.75,28554.26,45893.2,0,1,-122.335167,47.608013
18/03/2018,Total U.S.,1.05,13707389.51,11061051.69,645380.85,11712807.19,3988101.74,271583.14,15972492.07,41386314.12,1,0,,
18/03/2018,Total U.S.,1.54,170801.85,444949.69,1045.38,837351.85,221129.46,170.19,1058651.5,1675804.22,0,1,,
18/03/2018,San Francisco,1.38,215279.75,435108.21,2698.44,119694.95,92.29,4427.35,124214.59,777300.99,1,0,-122.431297,37.773972
18/03/2018,Los Angeles,0.91,1116865.19,700177.12,62395.31,1435807.52,25385.22,54632.34,1515825.08,3395262.7,1,0,-118.243683,34.052235
18/03/2018,Great Lakes,1.16,784915.67,952233.04,348177.94,1416662.42,381069.68,61791.42,1859523.52,3944850.17,1,0,-82.484612,45.052238
18/03/2018,South Carolina,1.35,135.34,4345.05,111.34,10661.48,1043.21,0,11704.69,16296.42,0,1,-81.163727,33.836082
18/03/2018,Tampa,1.5,190.28,901.77,0,7687.03,1532.16,0,9219.19,10311.24,0,1,-82.452606,27.964157
18/03/2018,West,0.99,2099082.66,1707752.84,115997.93,1333247.05,1982086.02,16774.15,3332107.22,7254940.65,1,0,,
18/03/2018,Detroit,1.09,82792.93,43727.67,29920.79,220038.13,37118.17,15002.51,272158.81,428600.2,1,0,-83.045753,42.331429
18/03/2018,Hartford/Springfield,1.43,16506.01,218357.11,217.92,68741.49,3282.52,1611.11,73635.12,308716.16,1,0,-89.65002,39.79999
18/03/2018,Grand Rapids,1.4,3261.54,64300.91,35087.55,55491.01,6112.96,11715.34,73319.31,175969.31,1,0,-85.670006,42.963795
18/03/2018,San Diego,0.92,159346.7,256098.92,13404.8,201973.65,9993.67,2673.33,214640.65,643491.07,1,0,-117.161087,32.71536
18/03/2018,South Central,1.28,27820.2,6264.66,0,101198.09,18773.37,0,119971.46,154056.32,0,1,,
18/03/2018,St. Louis,1.8,1052.26,2821.98,7.09,3207.79,16.67,0,3224.46,7105.79,0,1,-90.199402,38.627003
18/03/2018,Sacramento,1.14,154151.99,270169.95,840.67,84669.16,734.35,6897.26,92300.77,517463.38,1,0,-121.478851,38.575764
18/03/2018,Harrisburg/Scranton,1.18,75911.89,121945.84,200.48,98656.62,725.8,2300,101682.42,299740.63,1,0,-76.890739,40.26368
18/03/2018,Southeast,1.43,2557.74,20398.98,133.09,82917.28,13846.85,0,96764.13,119853.94,0,1,,
18/03/2018,Las Vegas,1.17,76056.35,92588.91,7007.47,80016.52,55393.91,463.33,135873.76,311526.49,1,0,-115.172813,36.114647
18/03/2018,Tampa,1.13,372785.73,43017.73,1301.33,93201.11,63924.56,150,157275.67,574380.46,1,0,-82.452606,27.964157
18/03/2018,Atlanta,0.95,323507.79,36770,1828.28,267740.12,97851.46,2752.04,368343.62,730449.69,1,0,-84.387985,33.748997
18/03/2018,Syracuse,1.19,162.32,87.87,0,2782.91,3948.12,0,6731.03,6981.22,0,1,-76.15448,43.088947
18/03/2018,Houston,0.79,630826.45,184825.84,4011.21,322054.35,99304.67,2904.44,424263.46,1243926.96,1,0,-95.358421,29.749907
18/03/2018,Spokane,1.6,242.52,1753.53,0,837.78,2947.85,12.21,3797.84,5793.89,0,1,-117.426048,47.658779
18/03/2018,West Tex/New Mexico,1.56,2055.35,1499.55,0,12114.81,226.67,0,12341.48,15896.38,0,1,-106.018066,34.307144
18/03/2018,Albany,1.35,13234.86,61037.58,55,26755.9,3721.31,500,30977.21,105304.65,1,0,-73.756233,42.65258
18/03/2018,Indianapolis,1.01,51782,34392.89,8471.15,98947.12,12343.98,3232.17,114523.27,209169.31,1,0,-86.148003,39.791
18/03/2018,San Francisco,1.86,10129.17,10074.1,0,18639.17,3.33,0,18642.5,38845.77,0,1,-122.431297,37.773972
18/03/2018,Roanoke,0.97,55659.94,43568.23,225.48,86740.75,22179.43,680,109600.18,209053.83,1,0,-79.941429,37.270969
18/03/2018,Baltimore/Washington,1.16,114754.38,505245.36,5034.83,483402.85,2918.73,1886.67,488208.25,1113242.82,1,0,-120.740135,47.751076
18/03/2018,Jacksonville,1.12,125894.69,13198.7,449.65,38854.51,55768.91,70,94693.42,234236.46,1,0,-81.655647,30.332184
18/03/2018,Seattle,1.21,91648.17,191972.39,1244.44,180451.72,219003.18,1185.67,400640.57,685505.57,1,0,-122.335167,47.608013
18/03/2018,San Diego,1.75,836.22,10877.69,0,6657.12,0,0,6657.12,18371.03,0,1,-117.161087,32.71536
25/03/2018,San Diego,1.1,140383.72,156203,13940.11,168263.27,7442.94,2088.89,177795.1,488321.93,1,0,-117.161087,32.71536
25/03/2018,Charlotte,1.77,17.85,5964.29,161.23,5792.37,95.22,0,5887.59,12030.96,0,1,-80.843124,35.227085
25/03/2018,Las Vegas,1.01,76054.73,122475.03,6496.13,75499.86,101806.23,414.44,177720.53,382746.42,1,0,-115.172813,36.114647
25/03/2018,Nashville,1.48,43.77,1759.47,0,4834.97,612.48,0,5447.45,7250.69,0,1,-86.76796,36.174465
25/03/2018,Indianapolis,1.05,53795.52,53103.06,7008.97,96343.12,15834.92,2751.77,114929.81,228837.36,1,0,-86.148003,39.791
25/03/2018,Harrisburg/Scranton,1.36,371.93,239.04,9.87,22545,3.33,0,22548.33,23169.17,0,1,-76.890739,40.26368
25/03/2018,Buffalo/Rochester,1.21,18266.89,82910.91,80.6,20541.67,41090.1,702.23,62334,163592.4,1,0,-78.878738,42.88023
25/03/2018,St. Louis,1.82,1426.49,2452.5,0,3427.78,903.6,0,4331.38,8210.37,0,1,-90.199402,38.627003
25/03/2018,Midsouth,1.55,3445.85,41893.24,641.59,125890.81,9168.7,0,135059.51,181040.19,0,1,,
25/03/2018,Phoenix/Tucson,0.59,932956.86,296968.67,14886.96,216076.58,218329.73,5318.89,439725.2,1684537.69,1,0,-112.074036,33.448376
25/03/2018,Indianapolis,1.28,319.39,1427.13,0,3437.74,4247.31,0,7685.05,9506.07,0,1,-86.148003,39.791
25/03/2018,New Orleans/Mobile,1.36,275.67,94.25,0,7288.89,365.89,0,7654.78,8024.7,0,1,-90.071533,29.95106
25/03/2018,Atlanta,1.04,281209.4,33187.58,1831.33,227944.75,77406.46,3065.9,308417.11,624645.42,1,0,-84.387985,33.748997
25/03/2018,Great Lakes,1.47,5140.14,51115.63,0,102033.82,23027.99,0,125061.81,182492.41,0,1,-82.484612,45.052238
25/03/2018,Charlotte,1.32,68088.95,87220.18,5567.45,92743.21,4926.65,1.11,97670.97,258547.55,1,0,-80.843124,35.227085
25/03/2018,California,1.7,29644.09,70982.1,0,89424.11,207.08,0,89631.19,190257.38,0,1,-119.417931,36.778259
25/03/2018,Grand Rapids,1.34,73.78,1301.09,0,7162.69,1.67,0,7164.36,8539.23,0,1,-85.670006,42.963795
25/03/2018,Denver,1.02,176286.79,222958.27,16540.62,121655.4,413042.29,0,534697.69,950483.37,1,0,-104.991531,39.742043
25/03/2018,Albany,1.57,16361.69,109045.03,65.45,19273.8,4270.53,380,23924.33,149396.5,1,0,-73.756233,42.65258
25/03/2018,New York,1.86,12695.3,35094.5,205.59,70377.52,130.64,0,70508.16,118503.55,0,1,-73.935242,40.73061
25/03/2018,Pittsburgh,1.28,44126.21,13225.39,1385.77,39142.16,34191.67,26.67,73360.5,132097.87,1,0,-79.995888,40.440624
25/03/2018,Tampa,1.33,289527.11,33226.48,1342.31,87355.05,57643.12,206.67,145204.84,469300.74,1,0,-82.452606,27.964157
25/03/2018,Buffalo/Rochester,1.03,241.71,425.31,0,25743.24,11793.72,0,37536.96,38203.98,0,1,-78.878738,42.88023
25/03/2018,Northeast,1.58,19823.16,58366.54,201.04,265716.88,30752.06,0,296468.94,374859.68,0,1,,
25/03/2018,Syracuse,1.04,78.95,148.37,0,9992.31,4283.84,0,14276.15,14503.47,0,1,-76.15448,43.088947
25/03/2018,Harrisburg/Scranton,1.21,87782.44,137599.47,131.89,95210.59,7089.08,2557.77,104857.44,330371.24,1,0,-76.890739,40.26368
25/03/2018,Chicago,1.69,324.87,27550.29,0,7176.54,36.66,0,7213.2,35088.36,0,1,-87.623177,41.881832
25/03/2018,West Tex/New Mexico,1.62,2325.3,2171.66,0,10569.8,236.64,0,10806.44,15303.4,0,1,-106.018066,34.307144
25/03/2018,Houston,0.56,837700.97,162473.38,4190.48,952254.7,161188.17,2703.33,1116146.2,2120511.03,1,0,-95.358421,29.749907
25/03/2018,Denver,1.6,6516.4,685.92,44.09,16514.58,1064.51,0,17579.09,24825.5,0,1,-104.991531,39.742043
25/03/2018,Orlando,1.32,258217.83,25970.97,1426.07,90870.28,52357.35,290,143517.63,429132.5,1,0,-81.379234,28.538336
25/03/2018,West,1.6,26996.28,77861.39,117.56,87108,79495.39,144.46,166747.85,271723.08,0,1,,
25/03/2018,Dallas/Ft. Worth,1.46,5372.35,1047.92,0,23054.17,2014.83,0,25069,31489.27,0,1,-96.808891,32.779167
25/03/2018,New York,1.34,63905.98,908653.71,843.45,774634.09,23833.93,2905.61,801373.63,1774776.77,1,0,-73.935242,40.73061
25/03/2018,Jacksonville,1.3,97376.71,9226.39,569.02,41255.77,34987.81,73.33,76316.91,183489.03,1,0,-81.655647,30.332184
25/03/2018,Total U.S.,1.03,14130799.1,12125711.42,758801.12,12540327.19,3544729.39,309467.53,16394524.11,43409835.75,1,0,,
25/03/2018,Jacksonville,1.75,171.22,806.65,3.93,2944.89,1592.04,0,4536.93,5518.73,0,1,-81.655647,30.332184
25/03/2018,California,1.04,1932162.02,2715163.6,92955.04,1827362.5,37434.21,81932.07,1946728.78,6687009.44,1,0,-119.417931,36.778259
25/03/2018,Las Vegas,1.65,1541.02,1842.23,0,7283.04,54.18,0,7337.22,10720.47,0,1,-115.172813,36.114647
25/03/2018,Total U.S.,1.55,121007.94,342853.1,1070.24,902774.79,190941.84,144.46,1093861.09,1559967.2,0,1,,
25/03/2018,Columbus,1.31,533.97,1113.33,0,7760.23,1717.55,0,9477.78,11125.08,0,1,-82.98333,39.983334
25/03/2018,New Orleans/Mobile,1.04,171335.77,20076.04,2425.1,94895.33,15963.29,410,111268.62,305105.53,1,0,-90.071533,29.95106
25/03/2018,St. Louis,1.25,80921.04,7515.78,518.71,65742.81,10499.14,11.81,76253.76,165209.29,1,0,-90.199402,38.627003
25/03/2018,Chicago,1.36,142681.06,463136.28,174975.75,103579.41,22467.04,1362.59,127409.04,908202.13,1,0,-87.623177,41.881832
25/03/2018,Philadelphia,1.31,43421.1,252219.75,248.04,187566.62,17687.7,2134.44,207388.76,503277.65,1,0,-75.165222,39.952583
25/03/2018,Hartford/Springfield,2.09,144.4,10949.63,0,9137.73,10.89,0,9148.62,20242.65,0,1,-89.65002,39.79999
25/03/2018,Los Angeles,1.74,11197.66,29959.26,0,50420.81,162.19,0,50583,91739.92,0,1,-118.243683,34.052235
25/03/2018,San Francisco,1.01,198289.36,895797.12,2202.74,103033.73,186.2,3764.96,106984.89,1203274.11,1,0,-122.431297,37.773972
25/03/2018,Northern New England,1.46,43595.07,365913.24,1529.8,34546.13,36509.18,1031.11,72086.42,483124.53,1,0,-71.382437,42.407211
25/03/2018,Tampa,1.41,138.15,773.22,0,8208.82,908.3,0,9117.12,10028.49,0,1,-82.452606,27.964157
25/03/2018,Cincinnati/Dayton,1.66,728.9,4308.74,0,7398.87,3065.87,0,10464.74,15502.38,0,1,-84.512016,39.103119
25/03/2018,Louisville,1.46,8,988.64,0,2031.65,1145.41,0,3177.06,4173.7,0,1,-85.7584557,38.2526647
25/03/2018,Detroit,1.43,687.46,2729.79,0,13920.18,2966.82,0,16887,20507.49,0,1,-83.045753,42.331429
25/03/2018,Miami /Ft. Lauderdale,1.34,111.52,296.6,0,8212.03,0,0,8212.03,8620.15,0,1,-80.191788,25.761681
25/03/2018,Hartford/Springfield,1.44,17715.06,243023.15,242.2,82409.99,1066.1,1506.66,84982.75,345963.16,1,0,-89.65002,39.79999
25/03/2018,Houston,1.31,8247.81,67.33,0,28094.58,590,0,28684.58,36999.72,0,1,-95.358421,29.749907
25/03/2018,Seattle,1.4,103573.88,149867.07,998.53,155866.8,113666.7,292.71,269826.21,524265.69,1,0,-122.335167,47.608013
25/03/2018,Spokane,1.15,23281.1,29539.62,544.24,22506.27,23986.48,125,46617.75,99982.71,1,0,-117.426048,47.658779
25/03/2018,Nashville,0.95,125788.54,10713.8,334.61,136737.44,30406.07,2300.06,169443.57,306280.52,1,0,-86.76796,36.174465
25/03/2018,Los Angeles,1.02,1007972.48,439940.61,63511.29,1248694.27,26861.69,56560.73,1332116.69,2843541.07,1,0,-118.243683,34.052235
25/03/2018,Grand Rapids,1.47,2946.6,85213.8,63349.05,29054.93,7662.55,18801.35,55518.83,207028.28,1,0,-85.670006,42.963795
25/03/2018,Baltimore/Washington,1.33,2002.4,5548.18,82.68,49957.61,15.55,0,49973.16,57606.42,0,1,-120.740135,47.751076
25/03/2018,Syracuse,1.38,10004.38,57087.01,102.7,11836.12,14931.27,0,26767.39,93961.48,1,0,-76.15448,43.088947
25/03/2018,South Central,1.42,29253.3,5080.04,0,109052.26,20111.1,0,129163.36,163496.7,0,1,,
25/03/2018,Pittsburgh,1.38,956.73,10.91,0,15430.91,13.34,0,15444.25,16411.89,0,1,-79.995888,40.440624
25/03/2018,Atlanta,1.56,469.23,3942.82,0,9398.45,4906.58,0,14305.03,18717.08,0,1,-84.387985,33.748997
25/03/2018,Southeast,1.23,2489234.81,333310.56,18460.82,1117431.16,484934.57,11532.48,1613898.21,4454904.4,1,0,,
25/03/2018,Plains,1.54,4775.73,19162.3,0,38235.54,12006.79,0,50242.33,74180.36,0,1,-100.58976,37.262032
25/03/2018,South Carolina,1.38,163.55,4234.24,81.45,9882.44,1663.52,0,11545.96,16025.2,0,1,-81.163727,33.836082
25/03/2018,Portland,1.66,1746.29,8110.67,0,1712.1,19700.47,5.86,21418.43,31275.39,0,1,-122.676483,45.523064
25/03/2018,Albany,1.71,42.95,272.41,0,1996.46,10,0,2006.46,2321.82,0,1,-73.756233,42.65258
25/03/2018,Seattle,1.48,1753.94,41364.9,40.54,8496.71,44278.26,114.11,52889.08,96048.46,0,1,-122.335167,47.608013
25/03/2018,Boise,1.28,40361.51,2026.94,9200.23,24809.18,9434.29,7.83,34251.3,85839.98,1,0,-116.215019,43.618881
25/03/2018,Raleigh/Greensboro,2.02,86.84,5923.16,98.37,6881.8,389.6,0,7271.4,13379.77,0,1,-78.644257,35.787743
25/03/2018,Portland,1.06,75837.48,304991.92,14300.89,166273.14,96427.92,338.04,263039.1,658169.39,1,0,-122.676483,45.523064
25/03/2018,Baltimore/Washington,1.23,108250.52,591934.75,4205.03,277508.08,2777.04,1363.33,281648.45,986038.75,1,0,-120.740135,47.751076
25/03/2018,Detroit,1.15,82568.15,72460.6,62078.52,211303.55,21812.97,27413.64,260530.16,477637.43,1,0,-83.045753,42.331429
25/03/2018,Raleigh/Greensboro,1.24,91484.37,120803.28,5307.11,139121.67,6242.74,0,145364.41,362959.17,1,0,-78.644257,35.787743
25/03/2018,Miami /Ft. Lauderdale,1.37,474642.82,53923.97,2049.21,106478.51,61776.64,90,168345.15,698961.15,1,0,-80.191788,25.761681
25/03/2018,South Central,0.7,3999735.71,966589.5,30130.82,3398569.92,546409.74,69152.63,4014132.29,9010588.32,1,0,,
25/03/2018,Richmond/Norfolk,1.42,295.16,3478.97,81.25,12149.49,1335.62,0,13485.11,17340.49,0,1,-77.4360481,37.5407246
25/03/2018,San Francisco,1.64,10102.62,10778.96,0,13802.29,3.33,0,13805.62,34687.2,0,1,-122.431297,37.773972
25/03/2018,Roanoke,1.6,82.57,1984.01,0,6152.25,879.06,0,7031.31,9097.89,0,1,-79.941429,37.270969
25/03/2018,Dallas/Ft. Worth,0.73,788734.28,219585.81,6423.31,673212.32,94356.41,21039.08,788607.81,1803351.21,1,0,-96.808891,32.779167
25/03/2018,Roanoke,0.99,62126.61,39027.74,219.42,97377.29,18342.66,964.28,116684.23,218058,1,0,-79.941429,37.270969
25/03/2018,Richmond/Norfolk,1.1,77628.91,88215.28,1928.8,135644.21,11246.17,1553.74,148444.12,316217.11,1,0,-77.4360481,37.5407246
25/03/2018,Sacramento,1.63,1902.19,3572.34,0,4124.42,10,0,4134.42,9608.95,0,1,-121.478851,38.575764
25/03/2018,San Diego,1.75,865.91,10936.47,0,7284.56,0,0,7284.56,19086.94,0,1,-117.161087,32.71536
25/03/2018,Louisville,1.04,31512.47,24342.6,306.07,49898.62,19277.55,1324.79,70500.96,126662.1,1,0,-85.7584557,38.2526647
25/03/2018,West Tex/New Mexico,0.84,438526.12,199585.9,11017.42,153009.89,160999.1,2046.63,316055.62,965185.06,1,0,-106.018066,34.307144
25/03/2018,Columbus,0.96,77671.02,21732.24,3272.61,133163.77,28160.04,778.5,162102.31,264778.18,1,0,-82.98333,39.983334
25/03/2018,Phoenix/Tucson,1.52,2399.71,3164.8,0,9789.7,18.59,0,9808.29,15372.8,0,1,-112.074036,33.448376
25/03/2018,Northeast,1.35,443927.42,2940789.85,6733.38,1495884.84,232372.83,14928.73,1743186.4,5134637.05,1,0,,
25/03/2018,Boston,1.39,26019.52,479186.12,1883.17,109938.39,22955.23,1480,134373.62,641462.43,1,0,-71.057083,42.361145
25/03/2018,Southeast,1.45,1929.39,18391.86,110.05,85313.41,16172.68,0,101486.09,121917.39,0,1,,
25/03/2018,Orlando,1.45,209.54,1106.74,0,8756.67,967.56,0,9724.23,11040.51,0,1,-81.379234,28.538336
25/03/2018,South Carolina,1.19,205952.19,73267.19,4313.11,132488.4,31527.74,3109.71,167125.85,450658.34,1,0,-81.163727,33.836082
25/03/2018,West,0.93,2567279.74,1912986.38,118289.91,1309580.19,1745630.06,13298.18,3068508.43,7667064.46,1,0,,
25/03/2018,Boston,1.74,27.25,2031.54,0,29466.95,6915.49,0,36382.44,38441.23,0,1,-71.057083,42.361145
25/03/2018,Boise,1.81,76.12,1006.43,0,618.64,1418.01,0,2036.65,3119.2,0,1,-116.215019,43.618881
25/03/2018,Spokane,1.59,266.92,1707.42,2.21,638.89,3105.71,29.41,3774.01,5750.56,0,1,-117.426048,47.658779
25/03/2018,Plains,1.08,870297.25,765738.57,8214.57,603569.13,50091.31,698.79,654359.23,2298609.62,1,0,-100.58976,37.262032
25/03/2018,Philadelphia,1.49,3464.04,5737.9,9.42,28637.44,44.7,0,28682.14,37893.5,0,1,-75.165222,39.952583
25/03/2018,Sacramento,1.13,135652.39,361227.57,812.1,67652.14,624.2,4478.55,72754.89,570446.95,1,0,-121.478851,38.575764
25/03/2018,Northern New England,1.63,9.44,257.67,0,22329.02,0,0,22329.02,22596.13,0,1,-71.382437,42.407211
25/03/2018,Cincinnati/Dayton,1.08,70493.35,27183.18,9616.52,140702.4,20939.89,8332.63,169974.92,277267.97,1,0,-84.512016,39.103119
25/03/2018,Midsouth,1.14,967164.69,1347066.73,25014.31,1390840.94,164970.47,16018.21,1571829.62,3911075.35,1,0,,
25/03/2018,Great Lakes,1.18,860997.47,1144066.23,459002.28,1397088.59,282886.2,101906.43,1781881.22,4245947.2,1,0,-82.484612,45.052238
02/04/2018,Grand Rapids,1.21,15.77,626.63,0,7677.82,0,0,7677.82,8320.22,0,1,-85.670006,42.963795
02/04/2018,Northern New England,1.57,5.37,268.37,0,18834.5,0,0,18834.5,19108.24,0,1,-71.382437,42.407211
02/04/2018,Northeast,1.66,16597.29,41306.63,766.14,188630.21,26009.31,0,214639.52,273309.58,0,1,,
02/04/2018,Houston,1.43,10163.94,216.52,0,16644.99,129.99,0,16774.98,27155.44,0,1,-95.358421,29.749907
02/04/2018,San Francisco,1.34,13610.05,12257.81,0,2202.21,0,0,2202.21,28070.07,0,1,-122.431297,37.773972
02/04/2018,Northern New England,1.06,22674.34,754096.71,2247.4,34218.15,33787.99,236.66,68242.8,847261.25,1,0,-71.382437,42.407211
02/04/2018,Spokane,1.7,277.76,1722.99,0,593.4,1948.18,19.29,2560.87,4561.62,0,1,-117.426048,47.658779
02/04/2018,West Tex/New Mexico,1.63,2046.96,1529.2,0,13066.82,431.85,0,13498.67,17074.83,0,1,-106.018066,34.307144
02/04/2018,San Francisco,0.84,459981.14,1113987.54,2886.78,126171.02,282.38,2942.19,129395.59,1706251.05,1,0,-122.431297,37.773972
02/04/2018,Raleigh/Greensboro,2.25,82.78,5175.05,151.37,9000.42,226.01,0,9226.43,14635.63,0,1,-78.644257,35.787743
02/04/2018,Phoenix/Tucson,0.59,1029017.42,511201.78,13917.11,236056.82,202720.67,5346.67,444124.16,1998260.47,1,0,-112.074036,33.448376
02/04/2018,West,1.41,22474.66,55360.49,133.41,70232.59,134666.91,510.41,205409.91,283378.47,0,1,,
02/04/2018,New Orleans/Mobile,1.35,196.63,121.26,0,7856.66,170.53,0,8027.19,8345.08,0,1,-90.071533,29.95106
02/04/2018,Hartford/Springfield,1.94,142.97,8510.44,15.34,8736.09,0,0,8736.09,17404.84,0,1,-89.65002,39.79999
02/04/2018,Roanoke,1.53,205.29,1857.77,0,5345.21,674.41,0,6019.62,8082.68,0,1,-79.941429,37.270969
02/04/2018,Richmond/Norfolk,1.41,352.86,3254.9,50.98,12581.65,351.82,0,12933.47,16592.21,0,1,-77.4360481,37.5407246
02/04/2018,Baltimore/Washington,1.12,139312.12,708495.55,5611.56,369085.25,2512.13,86.66,371684.04,1225103.27,1,0,-120.740135,47.751076
02/04/2018,Southeast,1.44,1589.03,16827.96,118.89,72587.74,5578.88,0,78166.62,96702.5,0,1,,
02/04/2018,Sacramento,1.5,2722.6,4194,0,1796.66,0,0,1796.66,8713.26,0,1,-121.478851,38.575764
02/04/2018,Pittsburgh,0.98,78189.91,30466.23,2684.22,38743.07,52514.24,6.67,91263.98,202604.34,1,0,-79.995888,40.440624
02/04/2018,Richmond/Norfolk,0.86,124229.81,128208.07,2217.45,187621.35,26710.36,106.67,214438.38,469093.71,1,0,-77.4360481,37.5407246
02/04/2018,California,0.8,4473811.63,4097591.67,146357.78,2072477.62,34196.27,70242.8,2176916.69,10894677.77,1,0,-119.417931,36.778259
02/04/2018,Boston,1.39,21309.4,566751.03,3293.87,98025.22,36068.02,486.67,134579.91,725934.21,1,0,-71.057083,42.361145
02/04/2018,Harrisburg/Scranton,1.5,322.53,300.03,6.03,20329.15,97.78,0,20426.93,21055.52,0,1,-76.890739,40.26368
02/04/2018,Raleigh/Greensboro,0.97,119688.78,132891.28,5891.9,254234.83,12368.63,0,266603.46,525075.42,1,0,-78.644257,35.787743
02/04/2018,Great Lakes,1.45,4670.38,53564.29,0,114470.1,12320.91,0,126791.01,185270.31,0,1,-82.484612,45.052238
02/04/2018,Northeast,1.22,480603.9,5402444.45,14403.38,1275859.94,329682.23,5656.37,1611198.54,7508650.27,1,0,,
02/04/2018,San Diego,1.81,1158.41,7388.27,0,8908.06,0,0,8908.06,17454.74,0,1,-117.161087,32.71536
02/04/2018,Sacramento,0.86,262795.28,518775.3,1051.29,71669.96,1595.61,6449.66,79715.23,862337.1,1,0,-121.478851,38.575764
02/04/2018,Miami /Ft. Lauderdale,1.5,261.74,589.27,0,7622.22,720.07,0,8342.29,9193.3,0,1,-80.191788,25.761681
02/04/2018,Nashville,1.58,54.15,2042.32,0,2310.41,702.36,0,3012.77,5109.24,0,1,-86.76796,36.174465
02/04/2018,Plains,0.91,1609104.94,827998.81,9830.1,678696.23,190573.14,291.54,869560.91,3316494.76,1,0,-100.58976,37.262032
02/04/2018,Philadelphia,1.12,62044.22,467927.8,645.87,254149.59,33540.82,916,288606.41,819224.3,1,0,-75.165222,39.952583
02/04/2018,Philadelphia,1.63,2687.03,3164.38,20.63,21162.15,1.38,0,21163.53,27035.57,0,1,-75.165222,39.952583
02/04/2018,St. Louis,1.69,1328.38,666.47,0,2696.67,1802.27,0,4498.94,6493.79,0,1,-90.199402,38.627003
02/04/2018,South Central,0.65,4772921.95,1623613.82,38521.35,3351508.25,508738.57,27870.65,3888117.47,10323174.59,1,0,,
02/04/2018,Southeast,0.95,4492704.7,625805.92,17920.43,1405622.59,963895.82,10465.61,2379984.02,7516415.07,1,0,,
02/04/2018,Midsouth,1.69,2791.08,40524.45,680.12,110559.26,4436.94,0,114996.2,158995.14,0,1,,
02/04/2018,Louisville,1.48,0,950.25,0,1736.68,314.62,0,2051.3,3001.55,0,1,-85.7584557,38.2526647
02/04/2018,Syracuse,1.22,85.22,152.09,0,2847.48,3209.37,0,6056.85,6294.16,0,1,-76.15448,43.088947
02/04/2018,San Diego,0.88,311038.84,318396.18,23719.23,193681.96,8547.66,2717.78,204947.4,858101.65,1,0,-117.161087,32.71536
02/04/2018,Phoenix/Tucson,1.62,2260.81,2011.22,0,10169.69,14.38,0,10184.07,14456.1,0,1,-112.074036,33.448376
02/04/2018,Buffalo/Rochester,1.32,13478.37,99364.48,84.19,14935.4,60228.7,563.33,75727.43,188654.47,1,0,-78.878738,42.88023
02/04/2018,Albany,1.03,7625.65,195725.06,143.53,10571.6,2422.63,250,13244.23,216738.47,1,0,-73.756233,42.65258
02/04/2018,Los Angeles,1.6,12267.41,21472.21,0,66486.1,49.16,0,66535.26,100274.88,0,1,-118.243683,34.052235
02/04/2018,Boise,1.07,39582.33,8511.49,22490.26,17470.72,40491.57,155.78,58118.07,128702.15,1,0,-116.215019,43.618881
02/04/2018,Atlanta,0.86,474887.68,55158.13,1755.05,292317.81,131566.04,2107.36,425991.21,957792.07,1,0,-84.387985,33.748997
02/04/2018,Pittsburgh,1.4,1053.22,25.24,0,9999.53,0,0,9999.53,11077.99,0,1,-79.995888,40.440624
02/04/2018,South Carolina,1.42,132.57,4063.83,102.86,11819.92,546.95,0,12366.87,16666.13,0,1,-81.163727,33.836082
02/04/2018,Total U.S.,1.53,117922.52,287724.61,1703.52,774695.74,201878.69,510.41,977084.84,1384683.41,0,1,,
02/04/2018,Seattle,1.04,189717.79,289707.88,853.2,115360.8,312387.51,1100.42,428848.73,909127.6,1,0,-122.335167,47.608013
02/04/2018,Seattle,1.14,1345.94,32088.04,85.31,1998.66,88880.93,260.67,91140.26,124659.55,0,1,-122.335167,47.608013
02/04/2018,Portland,1.46,2697.49,4591.06,0,1185.52,26586.83,62.58,27834.93,35123.48,0,1,-122.676483,45.523064
02/04/2018,Jacksonville,1.62,57.22,465.58,0,2008.9,306.68,0,2315.58,2838.38,0,1,-81.655647,30.332184
02/04/2018,Portland,0.88,78861.85,452243.28,15405.98,111755.8,391141.49,1630.86,504528.15,1051039.26,1,0,-122.676483,45.523064
02/04/2018,Indianapolis,1.36,275.47,1302.43,0,5633.86,2510.64,0,8144.5,9773.21,0,1,-86.148003,39.791
02/04/2018,Roanoke,0.82,82020.39,55243.26,294.67,116918.04,32938.52,313.37,150169.93,287728.25,1,0,-79.941429,37.270969
02/04/2018,Orlando,1.36,126.5,542.34,0,7081.87,14.15,0,7096.02,7764.86,0,1,-81.379234,28.538336
02/04/2018,South Central,1.41,29097.18,3815.01,0,96116.6,6967.94,0,103084.54,135996.73,0,1,,
02/04/2018,Plains,1.55,2624.36,15773.81,4.95,32571.57,11842.95,0,44414.52,62817.64,0,1,-100.58976,37.262032
02/04/2018,Orlando,0.99,511953.91,60712.96,1345,88148.1,97195.73,176.67,185520.5,759532.37,1,0,-81.379234,28.538336
02/04/2018,Las Vegas,1.79,1479.32,1512.78,0,6465.39,45.64,0,6511.03,9503.13,0,1,-115.172813,36.114647
